S.No,Tag UID,Cluster,Plant,Line,Plant SAP Code,Section,Section Number,Equipment Group,Equipment Subtype,Tag Name,Source Item ID,Path,Address,Description,Unit Of Measurement,Min,Max,UCL,LCL,Tag Type,Data Source,Variable Type,Location,Control Variable,Feeder Variable,Variable Group,Criticality,Sampling Interval,Process,Mechanical,E_I,Quality,Safety,Environmental,Cutoff,Make_Supplier,Delta Minimum,Historian Code,KPI
,C-BLCW1-KL1-X-PV-421IX1_XZ1,Central,BLCW,1,BL01,Kiln,1,Fan+Dust Collector,Bag House Fan+Process Fan,421IX1_XZ1,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._421IX1_XZ1.Signal.Value,{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._421IX1_XZ1.Signal.Value,,BH FAN DE VIBRATION,mm/sec,0,50.0,,,,Sensor,Vibration,DE,,,PV,,3s,1.0,1.0,,,1.0,,,,,,
,C-BLCW1-KL1-L-PV-411LC1_WZ1,Central,BLCW,1,BL01,Kiln,1,Kiln,Others,411LC1_WZ1,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._411LC1_WZ1.Signal.Value,{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._411LC1_WZ1.Signal.Value,,LOAD CELL,Others,0,95.0,,,,Sensor,Level,,,,PV,,3s,1.0,,,,,,,,,,
,C-BLCW1-KL1-J-PV-441IX1_JZ1,Central,BLCW,1,BL01,Kiln,1,Fan,Process Fan+PreHeater Fan,441IX1_JZ1,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._441IX1_JZ1.Signal.Value,{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._441IX1_JZ1.Signal.Value,,PH FAN MOTOR KW,kW,0,1800.0,,,,Sensor,Power,,,,PV,,3s,1.0,,1.0,,,,,,,,1.0
,C-BLCW1-KL1-J-PV-451IX1_JZ1,Central,BLCW,1,BL01,Kiln,1,Fan+Calciner,Process Fan+Calciner,451IX1_JZ1,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._451IX1_JZ1.Signal.Value,{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._451IX1_JZ1.Signal.Value,,PC Fan Motor Power,kW,0,2650.0,,,,Sensor,Power,,,,PV,,3s,1.0,,1.0,,,,,,,,1.0
,C-BLCW1-KL1-X-PV-441IX1_XZ2A,Central,BLCW,1,BL01,Kiln,1,Fan,Process Fan+PreHeater Fan,441IX1_XZ2A,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._441IX1_XZ2A.Signal.Value,{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._441IX1_XZ2A.Signal.Value,,PH FAN DE VIB.,mm/sec,0,25.0,,,,Sensor,Vibration,DE,,,PV,,3s,1.0,1.0,,,1.0,,,,,,
,C-BLCW1-KL1-J-PV-KILN_CLR_TR1_JZ1,Central,BLCW,1,BL01,Kiln,1,Kiln,Others,KILN_CLR_TR1_JZ1,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS.KILN_CLR_TR1_JZ1.Signal.Value,{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS.KILN_CLR_TR1_JZ1.Signal.Value,,Kiln Cooler TR1 Pwr,kW,0,2286.0,,,,Sensor,Power,,,,PV,,3s,1.0,,1.0,,,,,,,,1.0
,C-BLCW1-KL1-J-PV-COOLER_TR2_JZ1,Central,BLCW,1,BL01,Kiln,1,Kiln,Others,COOLER_TR2_JZ1,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS.COOLER_TR2_JZ1.Signal.Value,{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS.COOLER_TR2_JZ1.Signal.Value,,Cooler Fans TR2 Pwr,kW,0,2500.0,,,,Sensor,Power,,,,PV,,3s,1.0,,1.0,,,,,,,,1.0
,C-BLCW1-KL1-J-PV-461KL1_JZ1,Central,BLCW,1,BL01,Kiln,1,Kiln,Main Drive,461KL1_JZ1,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._461KL1_JZ1.Signal.Value,{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._461KL1_JZ1.Signal.Value,,KILN DRIVE POWER,kW,0,2286.0,,,,Sensor,Power,,,,PV,,3s,1.0,,1.0,,,,,,,,1.0
,C-BLCW1-KL1-I-PV-481FN3_IZ1,Central,BLCW,1,BL01,Kiln,1,Fan,Process Fan,481FN3_IZ1,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._481FN3_IZ1.Signal.Value,{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._481FN3_IZ1.Signal.Value,,PA FAN CURRENT,Amps,0,400.0,,,,Sensor,Current,,,,PV,,3s,1.0,,1.0,,,,,,,,
,C-BLCW1-KL1-X-PV-441IX1_XZ2,Central,BLCW,1,BL01,Kiln,1,Fan,Process Fan+PreHeater Fan,441IX1_XZ2,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._441IX1_XZ2.Signal.Value,{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._441IX1_XZ2.Signal.Value,,PH Fan DE Vibn.,mm/sec,0,50.0,,,,Sensor,Vibration,DE,,,PV,,3s,1.0,1.0,,,1.0,,,,,,
,C-BLCW1-KL1-J-PV-431MD2B_JZ1,Central,BLCW,1,BL01,Kiln,1,Kiln,Others,431MD2B_JZ1,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._431MD2B_JZ1.Signal.Value,{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._431MD2B_JZ1.Signal.Value,,KFSTB 125KW MOT PWR2,kW,0,295.0,,,,Sensor,Power,,,,PV,,3s,1.0,,1.0,,,,,,,,1.0
,C-BLCW1-KL1-T-PV-451PR1_TZC1,Central,BLCW,1,BL01,Kiln,1,Kiln,Cyclone,451PR1_TZC1,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._451PR1_TZC1.Signal.Value,{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._451PR1_TZC1.Signal.Value,,Cal CYC_6 Matl Tmp,Deg C,0,1000.0,,,,Sensor,Temperature,,,,PV,,3s,1.0,,,,,,,,,,
,C-BLCW1-KL1-T-PV-451PR1_TZD1,Central,BLCW,1,BL01,Kiln,1,Calciner,Calciner,451PR1_TZD1,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._451PR1_TZD1.Signal.Value,{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._451PR1_TZD1.Signal.Value,,PC Vessel Gas Temp,Deg C,0,1200.0,,,,Sensor,Temperature,Top,,,PV,,3s,1.0,,,,,,,,,,
,C-BLCW1-KL1-S-PV-461KL1_ZZ1,Central,BLCW,1,BL01,Kiln,1,Kiln,Others,461KL1_ZZ1,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._461KL1_ZZ1.Signal.Value,{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._461KL1_ZZ1.Signal.Value,,KILN POSITION,mm,-30,30.0,,,,Sensor,Position,,,,PV,,3s,1.0,1.0,,,,,,,,,
,C-BLCW1-KL1-I-PV-431MD1B_IZ1,Central,BLCW,1,BL01,Kiln,1,Kiln,Others,431MD1B_IZ1,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._431MD1B_IZ1.Signal.Value,{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._431MD1B_IZ1.Signal.Value,,MainKF ElvMotB Amps,Amps,0,300.0,,,,Sensor,Current,,,,PV,,3s,1.0,,1.0,,,,,,,,
,C-BLCW1-KL1-P-PV-481KL1_DPR,Central,BLCW,1,BL01,Kiln,1,Firing,Coal Firing,481KL1_DPR,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._481KL1_DPR.Signal.Value,{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._481KL1_DPR.Signal.Value,,Firing Deisel Pressure,mmWC,0,400.0,,,,Sensor,Pressure,,,,PV,,3s,1.0,,,,,,,,,,
,C-BLCW1-KL1-L-PV-_481KL1_DFL,Central,BLCW,1,BL01,Kiln,1,Firing,Coal Firing,_481KL1_DFL,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._481KL1_DFL.Signal.Value,{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._481KL1_DFL.Signal.Value,,Firing Deisel Flow,Others,0,8860.0,,,,Sensor,Level,,,,PV,,3s,1.0,,,,,,,,,,
,C-BLCW1-KL1-P-PV-441VM1_PZ1,Central,BLCW,1,BL01,Kiln,1,Kiln,Water Spray,441VM1_PZ1,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._441VM1_PZ1.Signal.Value,{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._441VM1_PZ1.Signal.Value,,Water Press,Bar,0,10.0,,,,Sensor,Pressure,,,,PV,,3s,1.0,,,,,,,,,,
,C-BLCW1-KL1-P-PV-441VM1_PZ2,Central,BLCW,1,BL01,Kiln,1,Kiln,Others,441VM1_PZ2,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._441VM1_PZ2.Signal.Value,{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._441VM1_PZ2.Signal.Value,,Air Press for Spray,Bar,0,10.0,,,,Sensor,Pressure,,,,PV,,3s,1.0,,,,,,,,,,
,C-BLCW1-KL1-S-PV-441VM1_ZZ1,Central,BLCW,1,BL01,Kiln,1,Regulators,Valve+Water Spray,441VM1_ZZ1,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._441VM1_ZZ1.Signal.Value,{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._441VM1_ZZ1.Signal.Value,,Water Valve Position,%,0,100.0,,,,Sensor,Position,,,,PV,,3s,1.0,,,,,,,,,,
,C-BLCW1-KL1-S-PV-441VM1_ZZ2,Central,BLCW,1,BL01,Kiln,1,Regulators,Valve,441VM1_ZZ2,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._441VM1_ZZ2.Signal.Value,{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._441VM1_ZZ2.Signal.Value,,Air Valve Position,%,0,100.0,,,,Sensor,Position,,,,PV,,3s,1.0,,,,,,,,,,
,C-BLCW1-KL1-I-PV-481FN2_IZ1,Central,BLCW,1,BL01,Kiln,1,Fan,Process Fan,481FN2_IZ1,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._481FN2_IZ1.Signal.Value,{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._481FN2_IZ1.Signal.Value,,PA FAN CURRENT,Amps,0,300.0,,,,Sensor,Current,,,,PV,,3s,1.0,,1.0,,,,,,,,
,C-BLCW1-KL1-P-PV-_451VM1_PZ1,Central,BLCW,1,BL01,Kiln,1,Kiln,Water Spray,_451VM1_PZ1,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._451VM1_PZ1.Signal.Value,{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._451VM1_PZ1.Signal.Value,,Water Pressure,Bar,0,10.0,,,,Sensor,Pressure,,,,PV,,3s,1.0,,,,,,,,,,
,C-BLCW1-KL1-P-PV-451VM1_PZ2,Central,BLCW,1,BL01,Kiln,1,Kiln,Others,451VM1_PZ2,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._451VM1_PZ2.Signal.Value,{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._451VM1_PZ2.Signal.Value,,Air Pressure,Bar,0,12.0,,,,Sensor,Pressure,,,,PV,,3s,1.0,,,,,,,,,,
,C-BLCW1-KL1-S-PV-451VM1_ZZ1,Central,BLCW,1,BL01,Kiln,1,Regulators,Valve+Water Spray,451VM1_ZZ1,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._451VM1_ZZ1.Signal.Value,{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._451VM1_ZZ1.Signal.Value,,Water Valve Position,%,0,85.0,,,,Sensor,Position,,,,PV,,3s,1.0,,,,,,,,,,
,C-BLCW1-KL1-F-PV-441VM1_FZ1,Central,BLCW,1,BL01,Kiln,1,Kiln,Water Spray,441VM1_FZ1,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._441VM1_FZ1.Signal.Value,{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._441VM1_FZ1.Signal.Value,,PH WATER FLOW,m3/hr,0,60.0,,,,Sensor,Flow,,,,PV,,3s,1.0,,,,,,,,,,
,C-BLCW1-KL1-T-PV-_421IX1_TZ1,Central,BLCW,1,BL01,Kiln,1,Fan+Dust Collector,Bag House Fan+Process Fan,_421IX1_TZ1,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._421IX1_TZ1.Signal.Value,{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._421IX1_TZ1.Signal.Value,,BH Fan Mtr Wdg1,Deg C,-50,850.0,,,,Sensor,Temperature,Winding,,,PV,,3s,1.0,,,,,,,,,,
,C-BLCW1-KL1-T-PV-_421IX1_TZ2,Central,BLCW,1,BL01,Kiln,1,Fan+Dust Collector,Bag House Fan+Process Fan,_421IX1_TZ2,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._421IX1_TZ2.Signal.Value,{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._421IX1_TZ2.Signal.Value,,BH Fan Mtr Wdg2,Deg C,-50,850.0,,,,Sensor,Temperature,Winding,,,PV,,3s,1.0,,,,,,,,,,
,C-BLCW1-KL1-T-PV-421IX1_TZ3,Central,BLCW,1,BL01,Kiln,1,Fan+Dust Collector,Bag House Fan+Process Fan,421IX1_TZ3,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._421IX1_TZ3.Signal.Value,{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._421IX1_TZ3.Signal.Value,,BH FAN MTR WDG3 TEMP,Deg C,-50,850.0,,,,Sensor,Temperature,Winding,,,PV,,3s,,,1.0,,1.0,,,,,,
,C-BLCW1-KL1-T-PV-421IX1_TZ4,Central,BLCW,1,BL01,Kiln,1,Fan+Dust Collector,Bag House Fan+Process Fan,421IX1_TZ4,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._421IX1_TZ4.Signal.Value,{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._421IX1_TZ4.Signal.Value,,BH FAN MTR WDG4 TEMP,Deg C,-50,850.0,,,,Sensor,Temperature,Winding,,,PV,,3s,,,1.0,,1.0,,,,,,
,C-BLCW1-KL1-T-PV-421IX1_TZ5,Central,BLCW,1,BL01,Kiln,1,Fan+Dust Collector,Bag House Fan+Process Fan,421IX1_TZ5,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._421IX1_TZ5.Signal.Value,{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._421IX1_TZ5.Signal.Value,,BH FAN MTR WDG5 TEMP,Deg C,-50,850.0,,,,Sensor,Temperature,Winding,,,PV,,3s,,,1.0,,1.0,,,,,,
,C-BLCW1-KL1-T-PV-421IX1_TZ6,Central,BLCW,1,BL01,Kiln,1,Fan+Dust Collector,Bag House Fan+Process Fan,421IX1_TZ6,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._421IX1_TZ6.Signal.Value,{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._421IX1_TZ6.Signal.Value,,BH FAN MTR WDG6 TEMP,Deg C,-50,850.0,,,,Sensor,Temperature,Winding,,,PV,,3s,,,1.0,,1.0,,,,,,
,C-BLCW1-KL1-T-PV-421IX1_TZ7,Central,BLCW,1,BL01,Kiln,1,Fan+Dust Collector,Bag House Fan+Process Fan,421IX1_TZ7,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._421IX1_TZ7.Signal.Value,{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._421IX1_TZ7.Signal.Value,,BH FAN MTR WDG7 TEMP,Deg C,-50,850.0,,,,Sensor,Temperature,Winding,,,PV,,3s,,,1.0,,1.0,,,,,,
,C-BLCW1-KL1-T-PV-421IX1_TZ8,Central,BLCW,1,BL01,Kiln,1,Dust Collector,Bag House,421IX1_TZ8,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._421IX1_TZ8.Signal.Value,{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._421IX1_TZ8.Signal.Value,,BH FANMTR WDG8 TMP,Deg C,-50,850.0,,,,Sensor,Temperature,Winding,,,PV,,3s,1.0,,,,,,,,,,
,C-BLCW1-KL1-T-PV-_421IX1_TZ9,Central,BLCW,1,BL01,Kiln,1,Dust Collector,Bag House,_421IX1_TZ9,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._421IX1_TZ9.Signal.Value,{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._421IX1_TZ9.Signal.Value,,BH FANMTR WDG9 TMP,Deg C,-50,850.0,,,,Sensor,Temperature,Winding,,,PV,,3s,1.0,,,,,,,,,,
,C-BLCW1-KL1-T-PV-421IX1_TZA,Central,BLCW,1,BL01,Kiln,1,Dust Collector,Bag House,421IX1_TZA,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._421IX1_TZA.Signal.Value,{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._421IX1_TZA.Signal.Value,,BH FANMTR WDG10 TMP,Deg C,-50,850.0,,,,Sensor,Temperature,Winding,,,PV,,3s,1.0,,,,,,,,,,
,C-BLCW1-KL1-T-PV-_421IX1_TZB,Central,BLCW,1,BL01,Kiln,1,Dust Collector,Bag House,_421IX1_TZB,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._421IX1_TZB.Signal.Value,{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._421IX1_TZB.Signal.Value,,BH FANMTR WDG11 TMP,Deg C,-50,850.0,,,,Sensor,Temperature,Winding,,,PV,,3s,1.0,,,,,,,,,,
,C-BLCW1-KL1-T-PV-421IX1_TZC,Central,BLCW,1,BL01,Kiln,1,Fan+Dust Collector,Bag House Fan+Process Fan,421IX1_TZC,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._421IX1_TZC.Signal.Value,{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._421IX1_TZC.Signal.Value,,BH FAN MTR WDG12 TMP,Deg C,-50,850.0,,,,Sensor,Temperature,Winding,,,PV,,3s,1.0,,,,,,,,,,
,C-BLCW1-KL1-T-PV-_421IX1_TZD,Central,BLCW,1,BL01,Kiln,1,Dust Collector,Bag House,_421IX1_TZD,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._421IX1_TZD.Signal.Value,{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._421IX1_TZD.Signal.Value,,BH FanMtr NDE BrgTmp,Deg C,-50,850.0,,,,Sensor,Temperature,NDE,,,PV,,3s,1.0,,,,,,,,,,
,C-BLCW1-KL1-T-PV-421IX1_TZE,Central,BLCW,1,BL01,Kiln,1,Kiln,Others,421IX1_TZE,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._421IX1_TZE.Signal.Value,{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._421IX1_TZE.Signal.Value,,BHfanMtrNDEbrgTemp,Deg C,-50,850.0,,,,Sensor,Temperature,,,,PV,,3s,,1.0,,,1.0,,,,,,
,C-BLCW1-KL1-T-PV-421IX1_TZF,Central,BLCW,1,BL01,Kiln,1,Kiln,Others,421IX1_TZF,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._421IX1_TZF.Signal.Value,{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._421IX1_TZF.Signal.Value,,BHfanMtrDEbrgTemp,Deg C,-50,850.0,,,,Sensor,Temperature,,,,PV,,3s,,1.0,,,1.0,,,,,,
,C-BLCW1-KL1-T-PV-421IX1_TZG,Central,BLCW,1,BL01,Kiln,1,Kiln,Others,421IX1_TZG,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._421IX1_TZG.Signal.Value,{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._421IX1_TZG.Signal.Value,,BHfanMtrDEbrgTemp,Deg C,-50,850.0,,,,Sensor,Temperature,,,,PV,,3s,,1.0,,,1.0,,,,,,
,C-BLCW1-KL1-T-PV-421FN1_TZ1,Central,BLCW,1,BL01,Kiln,1,Kiln,Others,421FN1_TZ1,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._421FN1_TZ1.Signal.Value,{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._421FN1_TZ1.Signal.Value,,BHfanImplBrg DE Temp,Deg C,-50,850.0,,,,Sensor,Temperature,DE,,,PV,,3s,,1.0,,,1.0,,,,,,
,C-BLCW1-KL1-T-PV-421FN1_TZ2,Central,BLCW,1,BL01,Kiln,1,Kiln,Others,421FN1_TZ2,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._421FN1_TZ2.Signal.Value,{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._421FN1_TZ2.Signal.Value,,BHfanImpBrg NDE Temp,Deg C,-50,850.0,,,,Sensor,Temperature,NDE,,,PV,,3s,,1.0,,,1.0,,,,,,
,C-BLCW1-PH1-T-PV-441IX1_TZ1,Central,BLCW,1,BL01,PreHeater,1,Fan,Process Fan+PreHeater Fan,441IX1_TZ1,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._441IX1_TZ1.Signal.Value,{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._441IX1_TZ1.Signal.Value,,PH FAN MTR WDG1 TMP,Deg C,-50,850.0,,,,Sensor,Temperature,Winding,,,PV,,3s,1.0,,,,,,,,,,
,C-BLCW1-PH1-T-PV-441IX1_TZ2,Central,BLCW,1,BL01,PreHeater,1,Fan,Process Fan+PreHeater Fan,441IX1_TZ2,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._441IX1_TZ2.Signal.Value,{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._441IX1_TZ2.Signal.Value,,PH FAN MTR WDG2 TMP,Deg C,-50,850.0,,,,Sensor,Temperature,Winding,,,PV,,3s,1.0,,,,,,,,,,
,C-BLCW1-PH1-T-PV-441IX1_TZ3,Central,BLCW,1,BL01,PreHeater,1,Fan,Process Fan+PreHeater Fan,441IX1_TZ3,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._441IX1_TZ3.Signal.Value,{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._441IX1_TZ3.Signal.Value,,PH FAN MTR WDG3 TMP,Deg C,-50,850.0,,,,Sensor,Temperature,Winding,,,PV,,3s,1.0,,,,,,,,,,
,C-BLCW1-PH1-T-PV-441IX1_TZ4,Central,BLCW,1,BL01,PreHeater,1,Fan,Process Fan+PreHeater Fan,441IX1_TZ4,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._441IX1_TZ4.Signal.Value,{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._441IX1_TZ4.Signal.Value,,PH FAN MTR WDG4 TMP,Deg C,-50,850.0,,,,Sensor,Temperature,Winding,,,PV,,3s,1.0,,,,,,,,,,
,C-BLCW1-PH1-T-PV-441IX1_TZ5,Central,BLCW,1,BL01,PreHeater,1,Fan,Process Fan+PreHeater Fan,441IX1_TZ5,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._441IX1_TZ5.Signal.Value,{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._441IX1_TZ5.Signal.Value,,PH FAN MTR WDG5 TMP,Deg C,-50,850.0,,,,Sensor,Temperature,Winding,,,PV,,3s,1.0,,,,,,,,,,
